sessionId,startTs,endTs,durationMs,toolCounts,editAttempts,editFirstTryFailures,editFirstTryFailureRate,maxGrepLoopDepth,intentBucket,intentConfidence,userPromptCount,filesTouched,inputTokens,outputTokens,cacheCreationTokens,cacheReadTokens
5574b843-cad3-4a55-88f0-e9d9d9230998,2026-04-25T17:31:12.543Z,2026-04-25T18:06:16.216Z,2103673,"{""Read"":13,""Edit"":10,""Write"":3,""Bash"":1,""Agent"":3}",10,0,0.0000,0,review,0.5000,6,C:\Users\coles\.claude\agents\haiku-explorer.md|C:\Users\coles\.claude\agents\haiku-implementer.md|C:\Users\coles\.claude\agents\haiku-lint-fixer.md|C:\Users\coles\.claude\agents\haiku-claude-md-generator.md|C:\Users\coles\.claude\agents\haiku-research-extractor.md|C:\Users\coles\.claude\agents\sonnet-diagnostician.md|C:\Users\coles\.claude\agents\sonnet-refactor-planner.md|C:\Users\coles\.claude\agents\sonnet-implementer.md|C:\Users\coles\.claude\agents\sonnet-batch-coordinator.md|C:\Users\coles\.claude\agents\haiku-test-author.md|C:\Users\coles\.claude\agents\sonnet-migration-executor.md|C:\Users\coles\.claude\rules\agent-catalog.md,223,437886,867239,6097883
55f7db88-1719-44f7-92fe-7749ec29e4a0,2026-04-21T02:14:12.782Z,2026-04-21T02:14:13.347Z,565,{},0,0,0.0000,0,bug-fix,0.1667,1,,0,0,0,0
57af760d-f75d-4afa-bcfd-3cd228ad9a84,2026-04-23T18:46:12.982Z,2026-04-23T18:46:22.990Z,10008,{},0,0,0.0000,0,other,0.0000,1,,6,7,29885,19489
588b27e6-4dbc-4a38-8219-978765f28216,2026-04-06T03:46:58.871Z,2026-04-06T03:48:10.679Z,71808,"{""Read"":10}",0,0,0.0000,0,bug-fix,0.0833,1,C:\Web App\Agent IDE\src\renderer\components\Orchestration\useOrchestrationModel.ts|C:\Web App\Agent IDE\src\renderer\components\Orchestration\orchestrationUi.tsx|C:\Web App\Agent IDE\src\renderer\components\Orchestration\index.ts|C:\Web App\Agent IDE\src\renderer\components\Orchestration\OrchestrationPanel.tsx|C:\Web App\Agent IDE\src\renderer\components\Orchestration\OrchestrationTaskComposer.tsx|C:\Web App\Agent IDE\src\renderer\components\Orchestration\ContextPreview.tsx|C:\Web App\Agent IDE\src\renderer\components\Orchestration\OrchestrationPanelContent.tsx|C:\Web App\Agent IDE\src\renderer\components\Orchestration\useOrchestrationTaskComposerModel.ts|C:\Web App\Agent IDE\src\renderer\components\Orchestration\ContextPreviewSections.tsx|C:\Web App\Agent IDE\src\renderer\components\Orchestration\OrchestrationPanelContent.parts.tsx,22,3843,103284,431592
58953200-a9e9-4d89-9ecd-362fbcd8c754,2026-04-27T21:46:07.740Z,2026-04-27T21:57:55.630Z,707890,"{""Bash"":14}",0,0,0.0000,0,bug-fix,0.3333,2,,50,6631,222247,1621358
58bfb6bc-3a13-460c-9560-bc9855c3d114,2026-04-21T02:17:18.667Z,2026-04-21T02:17:19.407Z,740,{},0,0,0.0000,0,bug-fix,0.1667,1,,0,0,0,0
58c812ec-ab06-407a-aad6-4025644001c4,2026-04-21T02:18:23.038Z,2026-04-21T02:18:23.737Z,699,{},0,0,0.0000,0,bug-fix,0.0833,1,,0,0,0,0
58d038ab-822e-4102-b50e-50531eba7b80,2026-03-30T02:11:46.218Z,2026-03-30T02:11:46.453Z,235,{},0,0,0.0000,0,feature,0.3333,1,,0,0,0,0
5a08bc9a-c910-48fe-a503-967ad97b665e,2026-03-30T15:23:58.140Z,2026-03-30T19:30:29.669Z,14791529,"{""Skill"":1,""ToolSearch"":2,""WebSearch"":7,""Read"":28,""Grep"":1,""Bash"":6,""WebFetch"":2,""Write"":6}",0,0,0.0000,1,meta-ux,0.1111,5,C:/Web App/Agent IDE/src/main/contextLayer/contextLayerController.ts|C:/Web App/Agent IDE/src/main/contextLayer/summarizationQueue.ts|C:/Web App/Agent IDE/src/main/contextLayer/contextLayerControllerHelpers.ts|C:/Web App/Agent IDE/src/main/contextLayer/contextLayerRefresher.ts|C:/Web App/Agent IDE/src/main/contextLayer/contextInjector.ts|C:/Users/coles/.claude/projects/C--Web-App-Agent-IDE/memory/MEMORY.md|C:/Web App/Agent IDE/.claude/settings.json|C:/Web App/Agent IDE/assets/hooks/post_edit_eslint.ps1|C:/Web App/Agent IDE/assets/hooks/post_edit_test.ps1|C:/Users/coles/.claude/commands/specplan.md|C:/Users/coles/.claude/commands/scopesplit.md|C:/Users/coles/.claude/commands/review.md|C:/Users/coles/.claude/commands/analyze.md|C:/Users/coles/.claude/commands/audit.md|C:/Users/coles/.claude/commands/define.md|C:/Users/coles/.claude/commands/reviewbug.md|C:/Users/coles/.claude/commands/reviewphase.md|C:/Users/coles/.claude/commands/executephase.md|C:/Users/coles/.claude/commands/explain.md|C:/Users/coles/.claude/commands/migrate.md|C:/Users/coles/.claude/commands/build.md|C:/Web App/Agent IDE/.claude/commands/blast-radius.md|C:/Web App/Agent IDE/.claude/commands/safe-check.md|C:/Users/coles/.claude/commands/smart-fix.md|C:/Users/coles/.claude/commands/tdd.md|C:/Users/coles/.claude/commands/specplan-draft.md|C:/Users/coles/.claude/commands/specplan-review.md|C:/Users/coles/.claude/commands/scopesplit-draft.md|C:/Users/coles/.claude/commands/scopesplit-review.md|C:/Users/coles/.claude/commands/analyze-map.md|C:/Users/coles/.claude/commands/analyze-assess.md,6266,14114,459854,4685758
5b52cc8d-5f75-412c-a8f1-bd74c9a23b33,2026-04-03T01:24:08.347Z,2026-04-03T05:32:42.120Z,14913773,"{""Bash"":104,""ToolSearch"":1,""TodoWrite"":5,""Read"":33,""Agent"":23,""Edit"":17,""Grep"":1,""Write"":2}",17,0,0.0000,1,meta-ux,0.5556,20,C:\Users\coles\.claude\projects\C--Web-App-Agent-IDE\5b52cc8d-5f75-412c-a8f1-bd74c9a23b33\tool-results\b5c8suzvs.txt|C:\Web App\Agent IDE\src\main\ipc-handlers\search.ts|C:\Web App\Agent IDE\src\main\contributions\iconThemeLoader.ts|C:\Web App\Agent IDE\src\main\hookInstallerCommands.test.ts|C:\Web App\Agent IDE\src\main\agentChat\chatOrchestrationRequestSupportHelpers.ts|C:\Web App\Agent IDE\src\main\ideToolServer.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\extensionStore.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\extensionStoreHelpers.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\extensionStoreTypes.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\useCodeHighlight.ts|C:\Web App\Agent IDE\src\renderer\types\electron-foundation.d.ts|C:\Web App\Agent IDE\src\renderer\types\electron-ipc-results.d.ts,410,56291,1794605,42325226
5c4155aa-9c61-4513-acaa-734c287c9877,2026-04-22T21:28:44.416Z,2026-04-22T21:28:50.925Z,6509,{},0,0,0.0000,0,bug-fix,0.0833,1,,20,988,44948,64550
5cb936e8-d661-4f72-8a78-c81c2db7ac52,2026-03-29T19:31:49.098Z,2026-03-29T19:41:43.593Z,594495,"{""Skill"":1,""Read"":1,""Agent"":3,""Bash"":4,""Write"":1}",0,0,0.0000,0,other,0.0000,1,C:/Web App/Agent IDE/README.md,32,7998,232465,734009
5d201b57-e69a-4916-87a2-d9fc599bbcf9,2026-03-30T02:11:10.292Z,2026-03-30T02:11:11.517Z,1225,{},0,0,0.0000,0,refactor,0.4000,1,,0,0,0,0
5d8d6360-24b0-468e-8472-079571d89811,2026-04-21T02:17:58.807Z,2026-04-21T02:17:59.420Z,613,{},0,0,0.0000,0,bug-fix,0.1667,1,,0,0,0,0
5e3a9ffa-a0be-40ff-96f8-d62d06c47b37,2026-04-21T02:11:30.008Z,2026-04-21T02:11:30.659Z,651,{},0,0,0.0000,0,bug-fix,0.1667,1,,0,0,0,0
5e5c7253-f333-40f8-bf18-13ea8a5f22aa,2026-03-29T18:43:53.832Z,2026-03-29T18:44:38.034Z,44202,"{""Grep"":3,""Read"":1,""Edit"":1}",1,0,0.0000,2,other,0.0000,1,C:\Web App\Agent IDE\src\main\ipc-handlers\app.ts,19,1543,101879,334756
5e6abf77-9aa8-47d6-93f7-9effbdc6147e,2026-04-21T02:18:46.596Z,2026-04-21T02:18:47.242Z,646,{},0,0,0.0000,0,refactor,0.2000,1,,0,0,0,0
5e7a2edf-e6e5-44c2-ac9b-27ff4e8b24f5,2026-04-21T06:47:57.238Z,2026-04-21T06:48:02.114Z,4876,{},0,0,0.0000,0,other,0.0000,1,,20,804,109896,0
5e87782d-79bb-41c3-9dc0-82bf2b7bd854,2026-04-19T04:43:05.014Z,2026-04-19T04:47:29.444Z,264430,"{""Bash"":3}",0,0,0.0000,0,review,0.1000,1,,68,1016,63498,188576
5f0abf1d-b045-40b9-87e9-086b62838db9,2026-04-04T19:56:46.715Z,2026-04-04T20:02:32.646Z,345931,"{""Bash"":10}",0,0,0.0000,0,bug-fix,0.0833,1,,25,1475,96289,396965
5f238560-e6db-4acc-9824-de81244d6399,2026-04-15T05:31:09.958Z,2026-04-16T16:15:27.964Z,125058006,"{""Bash"":475,""Read"":140,""Grep"":33,""ToolSearch"":7,""TaskCreate"":27,""TaskUpdate"":24,""Edit"":142,""TaskGet"":1,""Monitor"":8,""Agent"":53,""Write"":30,""Glob"":2,""PowerShell"":16,""TaskOutput"":5,""TaskStop"":5,""CronCreate"":3,""CronList"":1}",142,0,0.0000,4,review,0.1000,17,C:\Web App\Agent IDE\roadmap\roadmap.md|C:\Web App\Agent IDE\src\main\router\routerLogger.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\VirtualizedMessageList.tsx|C:\Web App\Agent IDE\.github\workflows\ci.yml|C:\Web App\Agent IDE\src\renderer\components\System2IndexProgress\System2IndexProgress.test.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatStreamingMessage.tsx|C:\Web App\Agent IDE\src\main\codebaseGraph\graphControllerCompat.ts|C:\Web App\Agent IDE\src\main\codebaseGraph\graphControllerCompatQueries.test.ts|C:\Web App\Agent IDE\src\main\codebaseGraph\indexingWorker.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\orchestration.ts|C:\Web App\Agent IDE\src\shared\ipc\orchestrationChannels.ts|C:\Web App\Agent IDE\src\main\orchestration\agentLoopController.test.ts|C:\Web App\Agent IDE\vitest.config.ts|C:\Web App\Agent IDE\src\main\hooks.ts|C:\Web App\Agent IDE\src\main\perfMetrics.ts|C:\Web App\Agent IDE\src\main\codebaseGraph\graphGc.test.ts|C:\Web App\Agent IDE\src\main\codebaseGraph\graphGc.ts|C:\Web App\Agent IDE\roadmap\wave-15-plan.md|C:\Web App\Agent IDE\src\main\telemetry\telemetryStore.ts|C:\Web App\Agent IDE\src\main\telemetry\telemetryStore.test.ts|C:\Web App\Agent IDE\src\main\telemetry\telemetryJsonlMirror.test.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\telemetry.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\index.ts|C:\Web App\Agent IDE\src\main\ipc.ts|C:\Web App\Agent IDE\src\renderer\types\electron-workspace.d.ts|C:\Web App\Agent IDE\src\renderer\types\electron-telemetry.d.ts|C:\Web App\Agent IDE\src\renderer\types\electron.d.ts|C:\Web App\Agent IDE\src\preload\preloadSupplementalAiApis.ts|C:\Web App\Agent IDE\src\preload\preloadSupplementalApis.ts|C:\Web App\Agent IDE\src\renderer\components\Observability\OrchestrationInspector.test.tsx|C:\Web App\Agent IDE\src\renderer\components\Observability\InspectorTimelineTab.test.tsx|C:\Web App\Agent IDE\src\renderer\components\Observability\InspectorDecisionTab.test.tsx|C:\Web App\Agent IDE\src\renderer\components\Observability\InspectorTrafficTab.test.tsx|C:\Web App\Agent IDE\src\renderer\components\Observability\InspectorTrafficTab.tsx|C:\Web App\Agent IDE\src\renderer\components\Observability\InspectorTimelineTab.tsx|C:\Web App\Agent IDE\src\main\ipc-handlers\telemetry.test.ts|C:\Web App\Agent IDE\src\main\orchestration\contextTypes.ts|C:\Web App\Agent IDE\src\main\orchestration\contextTypes.test.ts|C:\Web App\Agent IDE\roadmap\wave-16-plan.md|C:\Web App\Agent IDE\src\main\main.ts|C:\Web App\Agent IDE\src\main\session\sessionStartup.ts|C:\Web App\Agent IDE\src\main\session\sessionStartup.test.ts|C:\Web App\Agent IDE\roadmap\pnpm-spike.md|C:\Web App\Agent IDE\src\main\session\sessionStore.ts|C:\Web App\Agent IDE\src\main\session\sessionLifecycle.ts|C:\Web App\Agent IDE\src\main\session\sessionStore.test.ts|C:\Web App\Agent IDE\src\main\orchestration\editProvenance.ts|C:\Web App\Agent IDE\src\main\orchestration\contextSelectorProvenance.test.ts|C:\Web App\Agent IDE\src\shared\types\orchestrationDomain.ts|C:\Web App\Agent IDE\src\main\orchestration\contextSelector.test.ts|C:\Web App\Agent IDE\src\renderer\components\SessionSidebar\SessionSidebar.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\layoutPresets\componentRegistry.test.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\sessionCrud.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\layoutPresets\presets.test.ts|C:\Web App\Agent IDE\src\main\windowManagerChatWindow.ts|C:\Web App\Agent IDE\src\main\windowManagerChatWindow.test.ts|C:\Web App\Agent IDE\roadmap\wave-20-plan.md|C:\Web App\Agent IDE\src\renderer\components\Layout\layoutPresets\LayoutPresetResolver.tsx|C:\Web App\Agent IDE\src\renderer\App.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\InnerAppLayout.tsx|C:\Web App\Agent IDE\src\renderer\types\electron-session.d.ts|C:\Web App\Agent IDE\src\preload\preloadSupplementalSessionApis.ts|C:\Web App\Agent IDE\src\renderer\hooks\useChatWindowMode.ts|C:\Web App\Agent IDE\src\renderer\hooks\useChatWindowMode.test.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\layoutPresets\LayoutPresetResolver.test.tsx|C:\Web App\Agent IDE\src\main\ipc-handlers\sessionCrud.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\useAgentMonitorSettings.ts|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\useAgentMonitorSettings.test.ts|C:\Web App\Agent IDE\src\main\session\sessionTrash.test.ts|C:\Web App\Agent IDE\roadmap\wave-21-plan.md|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\c36959d6-d70a-4021-975f-d9019d0262ab\tasks\bb1fldsi2.output|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\c36959d6-d70a-4021-975f-d9019d0262ab\tasks\b6p4p57cj.output|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\c36959d6-d70a-4021-975f-d9019d0262ab\tasks\bzex83sl0.output|C:\Web App\Agent IDE\src\renderer\components\Search\ThreadSearch.test.tsx|C:\Web App\Agent IDE\src\renderer\components\Search\ThreadSearch.tsx|C:\Web App\Agent IDE\src\main\agentChat\permalinks.ts|C:\Web App\Agent IDE\src\main\agentChat\permalinks.test.ts|C:\Web App\Agent IDE\src\main\protocolHandler.ts|C:\Web App\Agent IDE\src\main\protocolHandler.test.ts|C:\Web App\Agent IDE\src\renderer\types\electron-runtime-apis.d.ts|C:\Web App\Agent IDE\src\preload\preload.ts|C:\Web App\Agent IDE\src\renderer\hooks\appEventNames.ts|C:\Web App\Agent IDE\src\renderer\hooks\usePermalinkBridge.ts|C:\Web App\Agent IDE\src\renderer\hooks\usePermalinkBridge.test.ts|C:\Web App\Agent IDE\src\renderer\components\CommandPalette\commandGroups.ts|C:\Web App\Agent IDE\roadmap\wave-22-plan.md|C:\Web App\Agent IDE\src\renderer\components\AgentChat\MessageActions.test.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\DensityContext.test.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatMessageComponents.assistant.tsx|C:\Web App\Agent IDE\src\main\configSchemaTail.ts|C:\Web App\Agent IDE\src\main\notifications.test.ts|C:\Web App\Agent IDE\roadmap\wave-23-plan.md|C:\Web App\Agent IDE\src\main\agentChat\threadStoreSqliteHelpers.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\agentChat.ts|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\c36959d6-d70a-4021-975f-d9019d0262ab\tasks\b9b1p00za.output|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\c36959d6-d70a-4021-975f-d9019d0262ab\tasks\bymlf5mgh.output|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\c36959d6-d70a-4021-975f-d9019d0262ab\tasks\byilx0d3p.output|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\c36959d6-d70a-4021-975f-d9019d0262ab\tasks\biilhwqkp.output|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\c36959d6-d70a-4021-975f-d9019d0262ab\tasks\bfora1db8.output|C:\Web App\Agent IDE\src\renderer\components\AgentChat\useSideChat.test.ts|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\c36959d6-d70a-4021-975f-d9019d0262ab\tasks\b10whg0ax.output|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatWorkspace.test.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\useSideChat.ts|C:\Web App\Agent IDE\vitest.setup.ts|C:\Web App\Agent IDE\roadmap\wave-24-plan.md|C:\Web App\Agent IDE\roadmap\wave-25-plan.md|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatComposerSection.tsx|C:\Web App\Agent IDE\src\main\ipc-handlers\workspaceReadList.test.ts|C:\Web App\Agent IDE\src\main\orchestration\workspaceReadList.test.ts|C:\Web App\Agent IDE\roadmap\wave-26-plan.md|C:\Web App\Agent IDE\src\renderer\components\AgentChat\ToolToggles.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\McpChatToggles.tsx|C:\Web App\Agent IDE\roadmap\wave-27-plan.md|C:\Web App\Agent IDE\src\main\agentChat\subagentTracker.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\subagent.ts|C:\Web App\Agent IDE\roadmap\session-handoff.md,23115,1721126,17823255,693468963
60aca1c7-5da3-43f4-a142-4cb23b0eed83,2026-04-06T03:58:17.543Z,2026-04-06T03:59:04.335Z,46792,"{""Read"":4}",0,0,0.0000,0,feature,0.4444,1,C:\Web App\Agent IDE\src\web\webPreloadTransport.ts|C:\Web App\Agent IDE\src\web\webPreload.ts|C:\Web App\Agent IDE\src\web\webPreloadApisAuth.ts|C:\Web App\Agent IDE\src\web\webPreloadApisClaudeMd.ts,3826,1833,72609,150641
6113df0e-290f-40e4-90fa-f370d9b7d488,2026-04-10T05:50:08.836Z,2026-04-10T06:16:45.477Z,1596641,"{""ToolSearch"":1,""WebFetch"":2,""Bash"":41,""Read"":3,""Write"":5}",0,0,0.0000,0,bug-fix,0.0833,4,C:\Users\coles\.claude\settings.json|C:\Users\coles\.claude\hooks\patch-claude-code.ps1|C:\Users\coles\.claude\hooks\install-patch-watcher.ps1|C:\Users\coles\.claude\hooks\claude-patcher-startup.vbs|C:\Users\coles\.claude\hooks\patch-definitions.js,9804,58581,195463,4521582
61a4a883-894e-4e42-bc9d-554dae492393,2026-04-06T03:05:49.637Z,2026-04-06T03:06:39.242Z,49605,"{""Read"":4}",0,0,0.0000,0,feature,0.1111,1,C:\Web App\Agent IDE\vite.web.config.ts|C:\Web App\Agent IDE\vitest.config.ts|C:\Web App\Agent IDE\knip.config.ts|C:\Web App\Agent IDE\vite.webpreload.config.ts,784,2292,190687,31364
61b5dee3-78f2-4599-a1b8-ec01797bcdf6,2026-04-24T16:32:30.534Z,2026-04-24T16:32:38.888Z,8354,{},0,0,0.0000,0,bug-fix,0.5000,1,,6,143,44454,19489
634be92f-c5a4-4ed6-9dd6-a21b5cc45c32,2026-03-30T02:11:10.320Z,2026-03-30T02:11:10.791Z,471,{},0,0,0.0000,0,feature,0.3333,1,,0,0,0,0
64843618-13a9-4a9c-9085-2ef8a6d4c4c4,2026-04-06T03:06:47.460Z,2026-04-06T03:08:11.288Z,83828,"{""Read"":5}",0,0,0.0000,0,bug-fix,0.1667,1,C:\Web App\Agent IDE\src\main\agentChat\index.ts|C:\Web App\Agent IDE\src\main\agentChat\chatOrchestrationBridge.ts|C:\Web App\Agent IDE\src\main\agentChat\types.ts|C:\Web App\Agent IDE\src\main\agentChat\CLAUDE.md|C:\Web App\Agent IDE\src\main\agentChat\chatOrchestrationBridgeTypes.ts,21,4993,140427,293092
64e04ac4-b55d-4d85-a2f1-edd238c2dc8f,2026-04-06T03:13:41.041Z,2026-04-06T03:14:59.976Z,78935,"{""Read"":4,""Write"":1,""Edit"":1}",1,0,0.0000,0,feature,0.3333,1,C:\Web App\Agent IDE\src\main\codemode\types.ts|C:\Web App\Agent IDE\src\main\codemode\executor.ts|C:\Web App\Agent IDE\src\main\codemode\CLAUDE.md,21,3773,108844,415072
6584072a-8c8b-4b37-bfe6-693059e0d1fd,2026-04-13T15:33:39.417Z,2026-04-13T15:33:40.055Z,638,{},0,0,0.0000,0,other,0.0000,0,,,,,
672297f4-2d5b-4720-b850-497f6e975d31,2026-03-29T23:49:07.833Z,2026-03-29T23:49:29.734Z,21901,{},0,0,0.0000,0,feature,0.4444,1,,18,2004,142918,0
67455122-77bb-4ded-9d81-2d761347a2c3,2026-04-26T06:29:06.842Z,2026-04-26T07:08:02.318Z,2335476,"{""Bash"":12,""ToolSearch"":3,""Agent"":2,""Write"":8,""CronCreate"":1,""CronList"":1,""CronDelete"":1,""Read"":1,""PowerShell"":3}",0,0,0.0000,0,review,0.1000,16,C:\Web App\Agent IDE\roadmap\auto-briefs\_README.md|C:\Web App\Agent IDE\roadmap\auto-briefs\wave-46.md|C:\Web App\Agent IDE\roadmap\auto-briefs\wave-48.md|C:\Web App\Agent IDE\roadmap\auto-briefs\wave-53.md|C:\Users\coles\.claude\agents\sonnet-implementer.md|C:\Web App\Agent IDE\roadmap\auto-briefs\HANDOFF.md,292,127234,419491,7858844
68695de7-1222-42c6-828e-159fe4bda9ad,2026-04-21T02:15:56.511Z,2026-04-21T02:15:57.171Z,660,{},0,0,0.0000,0,bug-fix,0.2500,1,,0,0,0,0
6975ea40-462c-4e9f-8ddc-f553377c92fd,2026-04-06T03:53:04.395Z,2026-04-06T03:53:57.444Z,53049,"{""Read"":4}",0,0,0.0000,0,feature,0.2222,1,C:\Web App\Agent IDE\src\renderer\components\Terminal\TerminalManager.tsx|C:\Web App\Agent IDE\src\renderer\components\Terminal\TerminalInstance.tsx|C:\Web App\Agent IDE\src\renderer\components\Terminal\TerminalInstanceController.ts|C:\Web App\Agent IDE\src\renderer\components\Terminal\CLAUDE.md,16,3239,109858,205085
6981c6f9-f6cd-47b6-8fd9-5fa798f92784,2026-03-31T01:21:26.605Z,2026-03-31T05:23:53.267Z,14546662,"{""Read"":9,""Grep"":3,""Edit"":10,""Bash"":2}",10,0,0.0000,2,bug-fix,0.0833,3,C:\Web App\Agent IDE\src\main\hooks.ts|C:\Web App\Agent IDE\src\main\pty.ts|C:\Web App\Agent IDE\src\main\hooksNet.ts|C:\Web App\Agent IDE\src\main\web\broadcast.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\extensionStoreHelpers.ts,67,29203,678983,2065481
6a95b179-bda1-4311-bf3f-a29281340086,2026-03-29T19:33:52.297Z,2026-03-29T19:59:16.408Z,1524111,"{""Grep"":13,""Read"":29,""Edit"":8,""Bash"":4,""Agent"":1}",8,0,0.0000,2,other,0.0000,3,C:\Web App\Agent IDE\src\renderer\components\Layout\TitleBar.menus.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\miscRegistrarsHelpers.ts|C:\Web App\Agent IDE\src\main\windowManager.ts|C:\Web App\Agent IDE\src\main\windowManagerHelpers.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\files.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\config.ts|C:\Web App\Agent IDE\src\main\rulesAndSkills\rulesWatcher.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\search.ts|C:\Web App\Agent IDE\src\renderer\hooks\directoryWatchRegistry.ts|C:\Web App\Agent IDE\src\main\config.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\rulesAndSkills.ts|C:\Web App\Agent IDE\src\main\ipc.ts|C:\Users\coles\.claude\projects\C--Web-App-Agent-IDE\6a95b179-bda1-4311-bf3f-a29281340086\tool-results\toolu_011qk2AfXfP9jAFbf21gYnVq.txt|C:\Web App\Agent IDE\src\main\lspLifecycle.ts,855,20678,297922,7519809
6b073ffb-37f1-41dc-8b9d-776cf26cd60a,2026-04-05T17:40:02.882Z,2026-04-06T04:54:51.112Z,40488230,"{""Agent"":6,""Read"":52,""Grep"":17,""ToolSearch"":2,""TaskCreate"":8,""TaskUpdate"":16,""Edit"":60,""Bash"":48,""Write"":1}",60,0,0.0000,2,meta-ux,0.1111,15,C:\Web App\Agent IDE\src\main\claudeMdGeneratorSupport.ts|C:\Web App\Agent IDE\src\main\claudeMdGenerator.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\agentChat.ts|C:\Web App\Agent IDE\src\main\ipc.ts|C:\Web App\Agent IDE\src\main\hooks.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\context.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\contextGenerator.ts|C:\Web App\Agent IDE\src\renderer\components\Settings\ContextDocsSection.tsx|C:\Web App\Agent IDE\plan\per-window-project-isolation.md|C:\Web App\Agent IDE\src\main\ipc-handlers\miscRegistrarsHelpers.ts|C:\Web App\Agent IDE\src\renderer\types\electron-workspace.d.ts|C:\Web App\Agent IDE\src\preload\preloadSupplementalApis.ts|C:\Web App\Agent IDE\src\renderer\hooks\useProjectManagement.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\InnerAppLayout.tsx|C:\Web App\Agent IDE\src\main\main.ts|C:\Web App\Agent IDE\src\main\windowManager.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\pathSecurity.ts|C:\Web App\Agent IDE\src\renderer\contexts\ProjectContext.tsx|C:\Web App\Agent IDE\src\main\configSchema.ts|C:\Web App\Agent IDE\src\main\config.ts|C:\Web App\Agent IDE\src\renderer\contexts\CLAUDE.md|C:\Web App\Agent IDE\CLAUDE.md|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\6b073ffb-37f1-41dc-8b9d-776cf26cd60a\tasks\bc087fm8k.output|C:\Web App\Agent IDE\src\main\ipc-handlers\pathSecurity.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\ChatControlsBar.rings.test.tsx|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\6b073ffb-37f1-41dc-8b9d-776cf26cd60a\tasks\babfwmmbv.output,12773,57793,1640986,49235639
6c75e597-f443-4ed5-a2cf-5fcce68b9447,2026-04-06T03:36:44.897Z,2026-04-06T03:37:46.280Z,61383,"{""Read"":6}",0,0,0.0000,0,bug-fix,0.0833,1,C:\Web App\Agent IDE\src\renderer\components\ExtensionStore\extensionStoreModel.ts|C:\Web App\Agent IDE\src\renderer\components\ExtensionStore\useExtensionsSection.ts|C:\Web App\Agent IDE\src\renderer\components\ExtensionStore\useExtensionsSectionSupport.ts|C:\Web App\Agent IDE\src\renderer\components\ExtensionStore\ExtensionStorePage.tsx|C:\Web App\Agent IDE\src\renderer\components\ExtensionStore\ExtensionStoreSection.tsx|C:\Web App\Agent IDE\src\renderer\components\ExtensionStore\VsxInstalledSection.tsx,17,546,127967,251660
